claim,label
COVID-19: What patients with cancer should know,TRUE
What to do if you suspect COVID-19,TRUE
Mayo Clinic: Safe in-person and virtual care,TRUE
COVID-19: Flattening the curve,TRUE
Helping kids cope with the COVID-19 pandemic,TRUE
Critical blood shortages because of COVID-19,TRUE
Karl-Anthony Towns donation to help slam COVID-19,TRUE
"Science Saturday: More COVID-19 cases, take common sense precautions",TRUE
"COVID-19: Why social distancing, having a personal plan is important",TRUE
Mayo Clinic president and CEO participates in the Coronavirus Task Force meeting,TRUE
COVID-19 vs seasonal flu: What you need to know about both,TRUE
What to expect from COVID-19 as the weather warms up,TRUE
Infectious Diseases A–Z: Help protect yourself from COVID-19,TRUE
COVID-19: How Mayo Clinic is preparing to respond to a potential pandemic,TRUE
COVID-19: When should you wear a face mask?,TRUE
COVID-19: Terms to know,TRUE
"COVID-19: Information on symptoms, transmission",TRUE
Infectious Diseases A–Z: What to know about COVID-19 if you are traveling,TRUE
COVID-19 moving toward a pandemic,TRUE
Infectious Diseases A–Z: Learning more about COVID-19,TRUE
Coronavirus outbreak declared Public Health Emergency of International Concern,TRUE
Infectious Diseases A–Z: Novel coronavirus outbreak,TRUE
Weathering the Covid-19 crisis,TRUE
MIT’s response to the covid-19 crisis,TRUE
The US’s war against covid-19,TRUE
Experimental molecules fight covid,TRUE
Our biggest questions yet about immunity to covid-19,TRUE
The chaos of covid-19 testing data in the US,TRUE
What if immunity to covid-19 doesn’t last?,TRUE
The race to find a covid-19 drug in the blood of survivors,TRUE
The coronavirus outbreak may exacerbate nationalism and stall climate change action,TRUE
The covid-19 pandemic in two animated charts,TRUE
Which Covid-19 drugs work best?,TRUE
What comes after the Covid-19 tsunami subsides,TRUE
The secret to why some people get so sick from covid could lie in their genes,TRUE
A cheap steroid might be the first covid-19 drug to save lives,TRUE
This is what we know so far about how covid-19 affects the rest of the body,TRUE
Loud talking could leave coronavirus in the air for up to 14 minutes,TRUE
Facebook is stepping up its efforts to debunk coronavirus falsehoods,TRUE
The race is on for a covid-19 test you can take at home,TRUE
Here’s how genes from covid-19 survivors could help you,TRUE
Covid-19 could accelerate the robot takeover of human jobs,TRUE
Why tech didn’t save us from covid-19,TRUE
How covid-19 conspiracy theorists are exploiting YouTube culture,TRUE
Podcast: How to break America’s covid-19 testing bottleneck,TRUE
"Vint Cerf, internet pioneer and covid-19 survivor, discusses the future of the internet",TRUE
"Covid-19 and the workforce: Critical workers, productivity, and the future of AI",TRUE
Covid-19 has blown apart the myth of Silicon Valley innovation,TRUE
"If America is at war with covid-19, it’s doing a bad job of fighting",TRUE
The scientists and technologists who dropped everything to fight covid-19,TRUE
Why simply waiting for herd immunity to covid-19 isn’t an option,TRUE
We talked to one of MIT’s best economists about the covid-19 recession,TRUE
We need mass surveillance to fight covid-19—but it doesn’t have to be creepy,TRUE
Nearly 40% of Icelanders are using a covid app—and it hasn’t helped much,TRUE
"No, coronavirus is not a good argument for quitting cash",TRUE
The antimalarial drug Trump took for covid might actually be dangerous,TRUE
Where the coronavirus strikes,TRUE
How the coronavirus took advantage of humanity’s essential weakness,TRUE
AI could help scientists fact-check covid claims amid a deluge of research,TRUE
How coronavirus is accelerating a future with autonomous vehicles,TRUE
"No, coronavirus apps don’t need 60% adoption to be effective",TRUE
Changelog: Covid Tracing Tracker updates as they happen,TRUE
Up to 4% of Silicon Valley is already infected with coronavirus,TRUE
Covid hoaxes are using a loophole to stay alive—even after content is deleted,TRUE
How Apple and Google are tackling their covid privacy problem,TRUE
A new CDC bot will tell you what to do if you have coronavirus symptoms,TRUE
This man assembled his own covid antibody tests for himself and his friends,TRUE
"Your biggest questions about coronavirus, answered",TRUE
What the hell is going on with coronavirus testing in the US?,TRUE
AI is helping triage coronavirus patients. The tools may be here to stay.,TRUE
"Radio Corona, June 9: An astronaut returns to a society transformed by coronavirus",TRUE
Would you volunteer to get the coronavirus?,TRUE
"Over 24,000 coronavirus research papers are now available in one place",TRUE
These are 6 of the main differences between flu and coronavirus,TRUE
A flood of coronavirus apps are tracking us. Now it’s time to keep track of them.,TRUE
How Baidu is bringing AI to the fight against coronavirus,TRUE
Here’s how social media can combat the coronavirus ‘infodemic’,TRUE
The coronavirus test that might exempt you from social distancing—if you pass,TRUE
Here’s what we have to do to show a coronavirus vaccine works,TRUE
What’s a coronavirus superspreader?,TRUE
Coronavirus is revealing the gig economy’s sharp inequalities,TRUE
Facebook has released a map of coronavirus symptoms crowdsourced from its users,TRUE
Apple and Google’s covid-tracing tech has been released to 23 countries,TRUE
What past disasters can teach us about how to deal with covid-19,TRUE
What the world can learn from Kerala about how to fight covid-19,TRUE
Here’s how long the coronavirus can live in the air and on packages,TRUE
The UK is scrambling to correct its coronavirus strategy,TRUE
Harvard and MIT tell students not to return from spring break due to coronavirus,TRUE
A new app might help researchers monitor the spread of coronavirus,TRUE
Stop covid or save the economy? We can do both.,TRUE
Gig workers are set to strike today demanding better protection from coronavirus,TRUE
Wuhan reported no new coronavirus cases today for the first time,TRUE
"Trump is considering a fossil fuel bailout, amid coronavirus worries",TRUE
A Bill Gates program will send at-home coronavirus tests to Seattle residents,TRUE
The race to save the first draft of coronavirus history from internet oblivion,TRUE
How does the coronavirus work?,TRUE
Why I am volunteering to get the coronavirus vaccine,TRUE
How 3D printing could save lives in the coronavirus outbreak,TRUE
This is how the CDC is trying to forecast coronavirus’s spread,TRUE
Why one US state will have two coronavirus tracing apps,TRUE
"US coronavirus testing is slowly ramping up, but way too late",TRUE
"India is forcing people to use its covid app, unlike any other democracy",TRUE
How to test everyone for the coronavirus,TRUE
Coronavirus and the big shift to cloud,TRUE
How San Francisco plans to trace every coronavirus case and contact,TRUE
Why the coronavirus lockdown is making the internet stronger than ever,TRUE
This is how you can co-watch during a coronavirus lockdown,TRUE
Singapore is the model for how to handle the coronavirus,TRUE
"California's race to conduct as many as 80,000 covid-19 tests every day",TRUE
How the space industry has adjusted to life under coronavirus,TRUE
Coronavirus is forcing fans of Bitcoin to realize it’s not a “safe haven” after all,TRUE
This blood test can tell us how widespread coronavirus really is,TRUE
The coronavirus is the first true social-media “infodemic”,TRUE
They were waiting for the Big One. Then coronavirus arrived.,TRUE
"We just glimpsed how a “digital dollar” might work, thanks to coronavirus",TRUE
How coronavirus is transforming online dating and sex,TRUE
Vote-by-mail is the best way to save the 2020 election from coronavirus,TRUE
A bloody battle or a long war? The ethical dilemma of tackling coronavirus,TRUE
What is herd immunity and can it stop the coronavirus?,TRUE
China’s coronavirus app could have unintended consequences,TRUE
America might survive coronavirus. But will the election?,TRUE
How to prepare for the coronavirus like a pro,TRUE
How to practice social distancing during the coronavirus pandemic,TRUE
COVID-19 emergency measures 'made a profound difference',TRUE
COVID-19: Vaccine may be ready by fall and other reasons for hope,TRUE
COVID-19 symptoms in kids: What do children experience?,TRUE
What treatments are there for the novel coronavirus (COVID-19)?,TRUE
"What is white fragility, and why is it a problem?",TRUE
"Fever: Symptoms, treatments, types, and causes",TRUE
How to seek and provide mental health support in a remote work context,TRUE
"Cabin fever: Definition, symptoms, and how to cope",TRUE
What is the best way to disinfect your phone?,TRUE
Food industry ‘shares blame’ for severity of COVID-19 pandemic,TRUE
"Why blood donation is essential, and who stands to benefit from it",TRUE
COVID-19 symptoms in babies: Signs to watch for,TRUE
Can vitamin C prevent or treat COVID-19 (coronavirus)?,TRUE
Tests may miss more than 1 in 5 COVID-19 cases,TRUE
5 false claims about coronavirus remedies and why they are wrong,TRUE
Scientist warns against fast-tracking COVID-19 vaccine trials,TRUE
ADHD and COVID-19: Tips and how to manage it,TRUE
COVID-19: How many strains of the new coronavirus are there?,TRUE
Impact of COVID-19 on US hospitals worse than predicted,TRUE
Popular COVID-19 videos on YouTube misinform the public,TRUE
First human trial of SARS-CoV-2 vaccine: Initial results in,TRUE
How better home hygiene could curb antibiotic resistance,TRUE
How to care for someone with dementia: Tips and seeking help,TRUE
Close relative of SARS-CoV-2 found in bats,TRUE
Diabetes and COVID-19 in-hospital mortality rates,TRUE
Black people four times as likely to test positive for COVID-19,TRUE
The dual effects of COVID-19 lockdowns on air quality,TRUE
How does the COVID-19 pandemic affect older adults?,TRUE
COVID-19: First bowel imaging study implicates blood clots,TRUE
"‘Summer is not going to make this go away,’ study concludes",TRUE
OCD and COVID-19: Triggers and how to cope with them,TRUE
"Eating disorders and COVID-19: Triggers, coping, and support",TRUE
Hypochondria and COVID-19: Managing health anxiety,TRUE
Pooling samples could accelerate new coronavirus testing,TRUE
COVID-19: Scientists identify promising drug candidates,TRUE
What are the early symptoms of coronavirus (COVID-19)?,TRUE
How deadly is coronavirus (COVID-19)? Research and more,TRUE
Should people take vitamin D to ward off the new coronavirus?,TRUE
Latest evidence on obesity and COVID-19,TRUE
COVID-19: Study highlights sources of misinformation,TRUE
COVID-19: What MNT's experts want you to know now,TRUE
What to do if you start to feel COVID-19 symptoms,TRUE
Tiny airborne particles may carry the new coronavirus,TRUE
Who is really on the front line of the COVID-19 pandemic?,TRUE
COVID-19: Are the testes really a coronavirus reservoir?,TRUE
Discussing COVID-19 and hypertension,TRUE
Deforestation may drive animal-to-human infections,TRUE
Bat survey identifies six new coronaviruses,TRUE
Allocating ventilators during COVID-19: What is 'fair'?,TRUE
Sex differences in the new coronavirus,TRUE
How COVID-19 affects domestic violence rates,TRUE
What are the effects of COVID-19 on the lungs?,TRUE
Coronavirus (COVID-19) and lupus: Risks and precautions,TRUE
How to stop a coughing attack: Tips and when to seek help,TRUE
Common coronaviruses appear to be highly seasonal,TRUE
Remdesivir: 'Very potent inhibitor' of SARS-CoV-2?,TRUE
How to disinfect shoes: Tips for COVID-19 prevention,TRUE
Coronavirus (COVID-19) symptoms: How to know and what to do,TRUE
COVID-19 and COPD: Risks and precautions,TRUE
"Telepsychiatry: What is it, benefits, and how to access",TRUE
IBD and COVID-19: Risks and advice,TRUE
"Virtual therapy: Types, uses, and cost",TRUE
"Grounding techniques for anxiety, PTSD, and trauma",TRUE
Coronavirus vs. flu: How to tell the difference,TRUE
7 alternatives to toilet paper,TRUE
"Crohn's and COVID-19: Risks, prevention, and treatment",TRUE
"Teletherapy: What it is, benefits, and uses",TRUE
New study questions the effectiveness of masks against SARS-CoV-2,TRUE
Coronaviruses and heart health,TRUE
Migraine and COVID-19: Management and link,TRUE
COVID-19 and psoriasis: Risks and precautions,TRUE
COVID-19 and arthritis: Risks and precautions,TRUE
When will the COVID-19 pandemic be over?,TRUE
What factors did people who died with COVID-19 have in common?,TRUE
Breast cancer and COVID-19: Risks and precautions,TRUE
"Pneumonia and COVID-19: Relationship, risks, and more",TRUE
"Social distancing vs. self-isolation: Definitions, tips, and more",TRUE
COVID-19 and asthma: Risks and precautions,TRUE
COVID-19 and bronchitis: Risks and precautions,TRUE
"UC and COVID-19: Risks, medications, and precautions",TRUE
COVID-19 and multiple sclerosis: Risks and when to see a doctor,TRUE
5 ideas for staying physically active at home,TRUE
"Cats may be able to contract SARS-CoV-2, but evidence is limited",TRUE
"COVID-19 and diabetes: Risks, types, and prevention",TRUE
Coronavirus transmission: How it spreads and how to avoid it,TRUE
Expert tips on coping with stress and anxiety during a pandemic,TRUE
How might climate change affect the spread of viruses?,TRUE
Could COVID-19 impact great apes?,TRUE
"Chills: Causes, home remedies, treatment, and more",TRUE
Is the anti-flu drug Avigan effective in treating COVID-19?,TRUE
Why are infections from animals so dangerous to humans?,TRUE
COVID-19: Infectious disease expert warns it is 'really serious',TRUE
WHO launch trial testing 4 potential treatments for COVID-19,TRUE
Coronavirus and pregnancy: What to know,TRUE
Coronavirus effects on the body: Risks and complications,TRUE
What WHO advisor David Heymann told us about COVID-19,TRUE
COVID-19: Practical tips on staying safe,TRUE
Why social distancing is key in containing the new coronavirus,TRUE
Making hand sanitizer at home: Risks and recommendations,TRUE
Is blood type linked to coronavirus infection risk?,TRUE
Coronavirus prevention: How to reduce transmission risk,TRUE
COVID-19 and kids: Why understanding the impact on children is crucial,TRUE
COVID-19: Global weekend update (March 21–22),TRUE
Proper hand washing: Visual guide and tips,TRUE
Hand washing advice for people with skin conditions,TRUE
What can be done to stop the spread of viruses?,TRUE
Coronavirus (COVID-19) origin: Cause and how it spreads,TRUE
Why hand washing really could slow down an epidemic,TRUE
COVID-19: Occupational groups that are at high risk,TRUE
SARS-CoV-2: Study confirms previous incubation period estimates,TRUE
"MERS-CoV: Symptoms, causes, risk factors, and treatment",TRUE
Preparing for COVID-19: Priorities for the US,TRUE
Why are COVID-19 death rates so hard to calculate? Experts weigh in,TRUE
Are children actually 'as likely' to get COVID-19 as adults?,TRUE
"Telemedicine benefits, disadvantages, and uses",TRUE
Why does SARS-CoV-2 spread so easily?,TRUE
Can an old method help doctors fight COVID-19?,TRUE
SARS-CoV-2: How a person’s immune system defeated the virus,TRUE
COVID-19: How common are digestive symptoms?,TRUE
Expert U.S. panel develops NIH treatment guidelines for COVID-19,TRUE
COVID-19 workers get training to protect their own health,TRUE
NIDA Director outlines potential risks to people who smoke and use drugs during COVID-19 pandemic,TRUE
Study shows unassisted method works best to restore independent breathing in patients on ventilators,TRUE
NIH study provides clarity on supplements for protection against blinding eye disease,TRUE
Polycystic Kidney Disease: MRI Provides an Early Alert to Progression,TRUE
Study finds peanut consumption in infancy prevents peanut allergy,TRUE
NIH-funded study to investigate pregnancy outcomes resulting from COVID-19 pandemic,TRUE
COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases,TRUE
Experts identify steps to expand and improve antibody tests in COVID-19 response,TRUE
Hamsters develop protective immunity to COVID-19 and are protected by convalescent sera,TRUE
COVID-19 lockdown reveals human impact on wildlife,TRUE
Higher rates of severe COVID-19 in BAME populations remain unexplained,TRUE
New research highlights blood clot dangers of COVID-19,TRUE
COVID-19 coronavirus epidemic has a natural origin,TRUE
"How COVID-19 kills: Explaining the mechanisms, symptoms, and diagnosis of the new coronavirus",TRUE
"COVID-19 may trigger new diabetes, experts warn",TRUE
Evidence shows cloth masks may help against COVID-19: Particularly those with several layers of cotton cloth,TRUE
Preventing 'cytokine storm' may ease severe COVID-19 symptoms,TRUE
The genetic quest to understand COVID-19: Unlocking the genetic code of the novel coronavirus will help us prevent other diseases,TRUE
New identification of genetic basis of COVID-19 susceptibility will aid treatment,TRUE
COVID-19: The downside of social distancing,TRUE
Heart surgery stalled as COVID-19 spread,TRUE
Paid sick leave mandates hold promise in containing COVID-19,TRUE
COVID-19 drug lead treatments identified,TRUE
"Sewage poses potential COVID-19 transmission risk, experts warn",TRUE
Some COVID-19 patients still have coronavirus after symptoms disappear,TRUE
Countering COVID-19 impacts on children from low-income households,TRUE
"Study reveals how long COVID-19 remains infectious on cardboard, metal and plastic: People may acquire coronavirus through air and by touching contaminated surfaces",TRUE
How is COVID-19 affecting the global economic order? Scenarios for the global monetary system,TRUE
Low-income workers disproportionally affected by COVID-19,TRUE
How to identify factors affecting COVID-19 transmission,TRUE
"Vitamin D determines severity in COVID-19 so government advice needs to change, experts urge: Researchers point to changes in government advice in Wales, England and Scotland",TRUE
Experts stress radiology preparedness for COVID-19,TRUE
COVID-19: Low risk of coronavirus spreading through tears,TRUE
"For people with diabetes and COVID-19, blood sugar control is key",TRUE
"Potential therapeutic agents, vaccines for COVID-19",TRUE
Towards antibodies against COVID-19,TRUE
How Americans are coping with COVID-19 stress,TRUE
Quantifying the impact of interventions in COVID-19 pandemic,TRUE
"Pulmonary embolism and COVID-19: Early detection led to swifter treatment, researchers say",TRUE
Clear signs of brain injury with severe COVID-19,TRUE
COVID-19: The immune system can fight back,TRUE
Underlying illness risk factors for severe COVID-19 or death,TRUE
Scientists aim gene-targeting breakthrough against COVID-19: Cellular delivery system could be missing link in battle against SARS-CoV-2,TRUE
Tackling airborne transmission of COVID-19 indoors,TRUE
Link identified between dietary selenium and outcome of COVID-19 disease,TRUE
You Don’t Need to Worry About Spreading the Coronavirus with Cash,TRUE
"In Coronavirus Coverage, Journalists End Up Sensationalizing the Trivial and Untrue",TRUE
Here’s How to Stay Safe While Buying Groceries Amid the Coronavirus Pandemic,TRUE
More Must Be Done to Fight Bogus COVID-19 Cure Claims,TRUE
Coronavirus: Why the Math Behind ‘COVID Alert Levels’ Makes No Sense,TRUE
What the Coronavirus Does to Your Body That Makes It So Deadly,TRUE
The Origins and Scientific Failings of the COVID-19 ‘Bioweapon’ Conspiracy Theory,TRUE
"No, Cinchona Bark Is Not a Cure for Coronavirus",TRUE
Trump Campaign Threatens TV Stations Over Coronavirus Ad,TRUE
"Are Hydroxychloroquine, Azithromycin ‘Game Changers’ in Fight Against COVID-19?",TRUE
‘Good Read From An Immunologist’ Post Misstates Reasons for COVID-19’s Virulence,TRUE
Ibuprofen and COVID-19 Symptoms,TRUE
How the 5G Coronavirus Conspiracy Theory Began,TRUE
Are You Immune to COVID-19 If You Have Antibodies?,TRUE
Coronavirus: Three Misconceptions About How Wildlife Transmit Diseases Debunked,TRUE
‘Real Doctor’ Promoting Tonic Water for COVID-19 Spreads Dangerous Misinfo,TRUE
Coronaviruses – A Brief History,TRUE
Coronavirus: Black Death Rumours and Remedies Show How Little People Have Changed,TRUE
North Korea Insists It Has No Coronavirus,TRUE
"Kosovar Facebook Pages Use Coronavirus Fears, ‘Blue Lives Matter’ Memes To Trick American Followers",TRUE
5G Conspiracy Theories Prosper During the Coronavirus Pandemic,TRUE
Who Allowed 14 People with Coronavirus on a Plane to US with Uninfected Passengers?,TRUE
China’s Official Newspaper Mislabels Video Footage in Coronavirus Coverage,TRUE
Coronavirus Vaccine: Reasons To Be Optimistic,TRUE
Coronavirus: Scientists Promoting Chloroquine and Remdesivir Are Acting Like Sports Rivals,TRUE
Does Nicotine Protect Us Against Coronavirus?,TRUE
Don’t Hold Your Breath for a COVID-19 Vaccine in 2020,TRUE
"Coronavirus Tests Are Pretty Accurate, But Far from Perfect",TRUE
Stopping Coronavirus — What Does the Evidence Say Is Best?,TRUE
Coronavirus Quarantines and Your Legal Rights,TRUE
Coronavirus Origins: Genome Analysis Suggests Two Viruses May Have Combined,TRUE
Did Trump Try to Poach Coronavirus Vaccine from Germany?,TRUE
"If You Get Sick With Coronavirus, Can Donald Trump Make You Stay Home?",TRUE
A Few Superspreaders Transmit the Majority of Coronavirus Cases,TRUE
Coronavirus: Why We’re Using Llamas To Help Fight the Pandemic,TRUE
Coronavirus: The Danger of Latex Gloves,TRUE
COVID-19 Is a Serious Threat … But So Are Memes Claiming It’s NOT,TRUE
What Does ‘Recovered from Coronavirus’ Mean?,TRUE
Social Media Fuels Wave of Coronavirus Misinformation,TRUE
Was That Cough You Had Last November or December COVID-19?,TRUE
Small Trial Finds Hydroxychloroquine Is Not Effective for Treating Coronavirus,TRUE
Coronavirus: How Media Coverage of Epidemics Often Stokes Fear and Panic,TRUE
Vietnam Has Reported No Coronavirus Deaths – How?,TRUE
No Miracle Foods or Diets Can Prevent or Cure COVID-19,TRUE
Coronavirus: Could Reading About the Pandemic Cause Harm?,TRUE
"Can Your Pets Get Coronavirus, And Can You Catch It from Them?",TRUE
Don’t Count on Any Seasonal Variation to End the COVID-19 Pandemic,TRUE
Coronavirus: It’s Time to Debunk Claims That Vitamin C Could Cure It,TRUE
Can Contaminated Money Spread the New Coronavirus?,TRUE
Coronavirus: Why People Are in a Panic to Buy Toilet Paper,TRUE
‘Uncle With Masters Degree’ Gets Facts Wrong in Coronavirus ‘Announcement’,TRUE
What Really Works to Keep Coronavirus Away?,TRUE
The World Health Organization reminds public to remain vigilant through Mr Bean’s Essential COVID-19 Checklist,TRUE
WHO welcomes preliminary results about dexamethasone use in treating critically ill COVID-19 patients,TRUE
"A cluster of COVID-19 in Beijing, People’s Republic of China",TRUE
COVID-19 significantly impacts health services for noncommunicable diseases,TRUE
World experts and funders set priorities for COVID-19 research,TRUE
WHO to accelerate research and innovation for new coronavirus,TRUE
US$675 million needed for new coronavirus preparedness and response global plan,TRUE
WHO: People living longer and healthier lives but COVID-19 threatens to throw progress off track,TRUE
ECOSOC Informal Briefing on 'Joining Forces: Effective Policy Solutions for Covid-19 Response',TRUE
"Commemorating Smallpox Eradication – a legacy of hope, for COVID-19 and other diseases",TRUE
"Global leaders unite to ensure everyone everywhere can access new vaccines, tests and treatments for COVID-19",TRUE
International community rallies to support open research and science to fight COVID-19,TRUE
"At least 80 million children under one at risk of diseases such as diphtheria, measles and polio as COVID-19 disrupts routine vaccination efforts, warn Gavi, WHO and UNICEF",TRUE
Historic health assembly ends with global commitment to COVID-19 response,TRUE
"WHO, China leaders discuss next steps in battle against coronavirus outbreak",TRUE
Pass the message: Five steps to kicking out coronavirus,TRUE
Joint statement from the Kingdom of Saudi Arabia and WHO on combating novel coronavirus,TRUE
UN releases US$15 million to help vulnerable countries battle the spread of the coronavirus,TRUE
robbers posing as coronavirus testers in Colorado,FALSE
a man wearing a “government issued Saint Laurent hazardous materials suit.”,FALSE
coronavirus link to 'Resident Evil' video game,FALSE
Joy Behar says Trump shut down 37 global anti-pandemic programs,FALSE
Putin threaten jail time for coronavirus lockdown violators,FALSE
"Nancy Pelosi visited Wuhan, China, in November 2019, just a month before the COVID-19 outbreak there.",FALSE
Donald Trump owned stock in Thermo-Fisher Scientific at a time when his presidential administration was advocating for a COVID-19 test that uses Thermo-Fisher equipment.,FALSE
CBS News tried to pass off a photograph taken in Ukraine in 2016 as a picture of a U.S. child afflicted with a coronavirus-related disease in 2020.,FALSE
A vaccine meant for cattle can be used to fight COVID-19.,FALSE
"A National Health Service worker warned against going out to buy necessities, even bread, when COVID-19's infection ""peak"" hits ""tomorrow.""",FALSE
"A photograph shows a genuine crop circle resembling a logo for Microsoft Windows and the ""crown"" shape associated with coronaviruses.",FALSE
Sales of Corona beer dropped sharply in early 2020 because consumers mistakenly associated the brand name with the new coronavirus.,FALSE
52 thoroughbred horses whose owner died from COVID-19 are destined for slaughter if adopters are not found for them soon.,FALSE
"A viral social media post in January 2020 represented an authentic, accurate ""health bulletin"" about the new coronavirus outbreak from an official public health authority.",FALSE
photograph shows pregnant woman with covid-19 and husband,FALSE
americans must fill out the census to get a stimulus check during the coronavirus emergency,FALSE
"fact check: colorado bill does not remove exemptions for vaccines; does not include flu, hpv and covid-19 vaccines",FALSE
dog coronavirus vaccine could work for covid-19,FALSE
" no one is sick with coronavirus, media is instilling ""irrational fear""",FALSE
" ""the coronavirus"" is designed and any vaccine that is developed could infect you with the disease",FALSE
children in the uk with coronavirus will be taken to hospital alone,FALSE
coronavirus is not a contagious illness,FALSE
britons using covid app can’t be forced to vaccinate if they come close to someone who gets symptoms,FALSE
northern irish hospital to close intensive care unit during coronavirus pandemic,FALSE
u.s. coronavirus response “slowly introducing” martial law,FALSE
"uk doctors get £75 for signing death certificates, £120 if patient had covid-19",FALSE
ventilators for coronavirus treatment “stuck” at a new york city warehouse,FALSE
uk hospitals can only test patients for the whole family of coronaviruses,FALSE
trump could use the coronavirus as reason to suspend or postpone the election,FALSE
"two factories producing magnesium stearate, an ingredient used in a drug touted as a potential covid-19 treatment, blown up simultaneously",FALSE
the uk government has changed the law to make everyone get vaccinated against covid-19,FALSE
picture shows people dying of coronavirus in the streets,FALSE
military tanks are deployed amid prison riots triggered by coronavirus measures in italy,FALSE
the flu vaccine causes the new coronavirus,FALSE
doctors who treated boris johnson say he didn’t have coronavirus,FALSE
"Pray for this boy. Both parent [sic] are infected with corona virus, he needs your prayer",FALSE
the new coronavirus (covid-19) is a common cold,FALSE
"mother and daughter infected with covid-19, husband in distress",FALSE
"trump went golfing while 1,300 americans died of covid-19",FALSE
covid-19 testing is not a secret blood harvesting operation,FALSE
family of covid-19 victim broke into morgue to find her still breathing inside body bag,FALSE
" if soap can kill coronavirus, there should be a cure",FALSE
video shows italian coronavirus patient being chased after escaping from hospital,FALSE
london olympic games ceremony symbolically predicted the covid-19 pandemic,FALSE
northern ireland authorities have issued a warning about a barber with covid-19 conducting home visits,FALSE
britons are eligible for 103 pounds per day by staying at home during coronavirus pandemic,FALSE
video shows brooklyn residents singing “juicy” by the notorious b.i.g. during coronavirus lockdown,FALSE
daffodils at welsh castle honour covid-19 victims,FALSE
"After discovering a doomsday asteroid was approaching , world leaders created the COVID-19 pandemic in an effort to distract the world population and force everyone to spend time with their families during 's final days .",FALSE
UNSAM's coronavirus vaccine investigation is about to start phase III,FALSE
"Thanks to Anthony Fauci, Judy A. Mikovits has been arrested in 2021",FALSE
News from the newspaper 'El País' in the year 2003 about the current COVID-19 pandemic,FALSE
"The Corona Virus vaccine ""can leave you sterile,"" according to Argentine actor Marcelo Mazzarello",FALSE
Thousands of people demonstrate in Romania against health measures,FALSE
Covid-19 masks are dangerous and the obligation to wear them is a crime against humanity,FALSE
Photo of kings Felipe VI and Letizia and president Pedro Sánchez entering the Congress of Deputies without a mask,FALSE
WHAT IS NOT ON TV - Protest in Madrid against the restrictions of the plandemic,FALSE
"On January 18, 2021, WHO recognized ivermectin as a treatment for COVID-19 prevention",FALSE
Brazilian Military Police and Traffic Department will fine drivers without masks,FALSE
Covid-19 restrictive measures are useless,FALSE
"""There's magically already a vaccine available.""",FALSE
The new coronavirus outbreak is linked to eating bats.,FALSE
Russian scientists have found a cure for the new Chinese virus.,FALSE
Warning: the virus is spreading in Italy (January 22).,FALSE
A mixture of roasted orange and brown sugar will give you back your sense of taste after recovering from COVID-19,FALSE
"Vaccines cause 600 new cases of eye disease and leave 5 people blind, according to the UK Government",FALSE
Doctors said the entire Wuhan population will die of the novel coronavirus.,FALSE
Authorities have identified that the international chemical-warfare terrorist ‘Samuel Whitcomb Hyde’ is behind the deadly China ‘coronavirus.'”,FALSE
Ivermectin is anticancer and anti-inflammatory and it isn't metabolized in the liver or eliminated by the kidneys,FALSE
The tannins in the wine are used to combat COVID-19,FALSE
Coronavirus is a type of rabies.,FALSE
Queensland issued travel warning for Wuhan and Chinese-populated areas in Australia.,FALSE
Only three countries in Asia have started their vaccination rollouts as of Feb. 2,FALSE
"Anvisa's president has warned that vaccines that are currently being used against Covid-19 are a ""sanitary hazard""",FALSE
"Videos show the resignations of doctors and lawyers in France for ""not being part of the plandemic.""",FALSE
The Biden administration has stopped testing detained immigrants for Covid-19 before they are released at the southern border.,FALSE
"Spreading coronavirus is the interest of the USA, because American laboratories are operating not only around Russia but in the surroundings of Asian countries and in Georgia (Lugar lab).",FALSE
208 vaccines were lost in Colombia,FALSE
"India gave Mexico 870,000 AstraZeneca vaccines against COVID-19",FALSE
"""Thermal Transporter"" maintains a temperature of -8C for five days, which raises the question of whether in Serbia the Pfizer vaccines came in such packages, when exactly they arrived, where and how they have been stored before being delivered to Macedonia.",FALSE
Coronavirus has an effect on a person's lips.,FALSE
"10,000 people have died in Wuhan, China.",FALSE
"Vaccines placed on a muddy sidewalk, outdoors, temperature not even close to minus 80 degrees. The snow is melting. Good luck to those who will be vaccinated with them. But five ladies lined up for taking pictures, like someone has the idea of what they're doing.",FALSE
"Vaccination starts and ends on Wednesday, we are waiting for new vaccines from Thursday on",FALSE
Images of the newspaper front pages sharing vaccine misinformation,FALSE
Miscarriages following Covid-19 shot,FALSE
"Hospitalizations in the Brazilian city of Santarém, in the state of Pará, dropped after a visit by the Minister of Health.",FALSE
Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” novel coronavirus outbreak.,FALSE
Food and locations are contaminated in Australia.,FALSE
Coronavirus firstly appeared in June 2019.,FALSE
The Civil Guard has discovered 11 positive people in COVID-19 in a Mercadona supermarket in San José de la Rinconada (Seville),FALSE
Dr. Witold Rogiewicz died because of a vaccine against COVID-19.,FALSE
"""Coronavirus, nasa Pilipinas na (coronavirus, already in the Philippines)” - (Jan. 28)",FALSE
"The studies initiated by the ""Military Research Institute"" transformed the form of virus in 2018.",FALSE
"North Macedonian Prime Minister Zoran Zaev: It's not my fault that there are no vaccines, Serbia is to blame",FALSE
